# tau_in_fm 0.37 etamax= 1 xmax= 280 ymax= 280 deta= 0 dx= 0.1 dy= 0.1 velocity/c= 1
0 -13.95 -13.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -13.85 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -13.75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -13.65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -13.55 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -13.45 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -13.35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -13.25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -13.15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -13.05 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -12.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -12.85 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -12.75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -12.65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -12.55 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -12.45 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -12.35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -12.25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -12.15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -12.05 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -11.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -11.85 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -11.75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -11.65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -11.55 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -11.45 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -11.35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -11.25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -11.15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -11.05 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -10.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -10.85 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -10.75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -10.65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -10.55 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -10.45 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -10.35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -10.25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -10.15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -10.05 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -9.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -9.85 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -9.75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -9.65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -9.55 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -9.45 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -9.35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -9.25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -9.15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -9.05 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -8.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -8.85 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -8.75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -8.65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -8.55 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -8.45 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -8.35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -8.25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -8.15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -8.05 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -7.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -7.85 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -7.75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -7.65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -7.55 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -7.45 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -7.35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -7.25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -7.15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -7.05 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -6.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -6.85 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -6.75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -6.65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -6.55 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -6.45 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -6.35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -6.25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -6.15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -6.05 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -5.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -5.85 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -5.75 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -5.65 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -5.55 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -5.45 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -5.35 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -5.25 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -5.15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -5.05 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -13.95 -4.95 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
